gene_id,a.value,m.value,p.value,q.value,estimatedDEG,expression
GM31747,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM31747,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM24938,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM24938,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
MYPN,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
MYPN,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM8151,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM8151,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM24649,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM24649,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM11376,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM11376,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM48567,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM48567,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM9249,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM9249,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
MIF-PS7,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
MIF-PS7,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM21917,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM21917,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM9556,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM9556,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
MIR6983,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
MIR6983,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
GM29863,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-high
GM29863,-2.1041839849869604,-0.18325963852709348,0.9728278391635853,0.9979013979327808,0,cko-low
SEMA3B,10.233304237836531,0.004087942639483089,0.9728635820251591,0.9979013979327808,0,cko-low
AU022751,1.7650612685236156,-0.011580016280970495,0.9728934076310565,0.9979013979327808,0,cko-high
AU022751,1.7650612685236156,-0.011580016280970495,0.9728934076310565,0.9979013979327808,0,cko-low
AA536875,4.301736359515586,0.022547948669789264,0.9729048664997675,0.9979013979327808,0,cko-high
NCS1,7.7968768016859205,0.005537671075459549,0.9729938651133339,0.9979013979327808,0,cko-low
COL9A2,0.5874598961869043,-0.028867563610579516,0.9729994620747033,0.9979013979327808,0,cko-high
COL9A2,0.5874598961869043,-0.028867563610579516,0.9729994620747033,0.9979013979327808,0,cko-low
MIR328,1.0165806320773356,-0.0064378994877112294,0.9730207959638293,0.9979013979327808,0,cko-high
MIR328,1.0165806320773356,-0.0064378994877112294,0.9730207959638293,0.9979013979327808,0,cko-low
GM21926,6.272946495899147,-7.030090949635692e-4,0.9730283074993908,0.9979013979327808,0,cko-low
GM9701,3.424232422828979,0.021588499145446693,0.973038308084945,0.9979013979327808,0,cko-low
GM5466,4.107692027755226,-0.03235066171864265,0.9730564906205093,0.9979013979327808,0,cko-low
GM20657,0.5892171120660876,-0.023280382373959685,0.9730917785894857,0.9979013979327808,0,cko-high
GM20657,0.5892171120660876,-0.023280382373959685,0.9730917785894857,0.9979013979327808,0,cko-low
GTF3C4,9.560074376337544,-0.0034213920600478787,0.9731455597428009,0.9979013979327808,0,cko-low
GM12102,2.6080223101581743,-0.0029056442453034848,0.9732386816122467,0.9979013979327808,0,cko-low
FAM71D,3.4084825442421405,-0.010638924350014456,0.973306419454756,0.9979013979327808,0,cko-low
GM20427,1.937759668141633,-0.007009191481412769,0.973406309159109,0.9979013979327808,0,cko-high
GM20427,1.937759668141633,-0.007009191481412769,0.973406309159109,0.9979013979327808,0,cko-low
GM7805,3.9473741696110896,-0.01366129720816689,0.9734159684565409,0.9979013979327808,0,cko-low
LUC7L3,10.239032196144734,-0.003476551792500615,0.9734940445642002,0.9979013979327808,0,cko-low
GM15916,3.8257471116118147,0.012173977633332722,0.9735097143060711,0.9979013979327808,0,cko-low
GM38261,-0.0018189096442596461,-0.046921465463428236,0.9735720906911507,0.9979013979327808,0,cko-high
GM38261,-0.0018189096442596461,-0.046921465463428236,0.9735720906911507,0.9979013979327808,0,cko-low
PLEKHF2,9.856119879405373,-0.0030009637034407177,0.9736482009250917,0.9979013979327808,0,cko-low
GM42533,-0.9903814038376675,-0.06979647707661263,0.973661606020743,0.9979013979327808,0,cko-high
GM42533,-0.9903814038376675,-0.06979647707661263,0.973661606020743,0.9979013979327808,0,cko-low
GM534,-0.9903814038376675,-0.06979647707661263,0.973661606020743,0.9979013979327808,0,cko-high
GM534,-0.9903814038376675,-0.06979647707661263,0.973661606020743,0.9979013979327808,0,cko-low
GM9516,-0.45987722898856853,-0.05110162157967202,0.973663891733088,0.9979013979327808,0,cko-high
GM9516,-0.45987722898856853,-0.05110162157967202,0.973663891733088,0.9979013979327808,0,cko-low
GM43117,-0.45987722898856853,-0.05110162157967202,0.973663891733088,0.9979013979327808,0,cko-high
GM43117,-0.45987722898856853,-0.05110162157967202,0.973663891733088,0.9979013979327808,0,cko-low
GM20515,0.0824820819564188,0.23067112900565337,0.973684776647055,0.9979013979327808,0,cko-high
GM20515,0.0824820819564188,0.23067112900565337,0.973684776647055,0.9979013979327808,0,cko-low
GM43393,-0.4048027150804232,-0.017900388130440092,0.973691254299029,0.9979013979327808,0,cko-high
GM43393,-0.4048027150804232,-0.017900388130440092,0.973691254299029,0.9979013979327808,0,cko-low
MAGIX,7.547706866782093,0.006364983646190758,0.9737714218648046,0.9979013979327808,0,cko-low
MT-ATP8,9.819535565181722,0.009860151893089864,0.9737874741537906,0.9979013979327808,0,cko-low
RAB2A,10.30786897681461,0.004513368042033505,0.9738180140632668,0.9979013979327808,0,cko-low
H2-T22,9.052957924021896,-0.003473484083926337,0.9738537854594862,0.9979013979327808,0,cko-low
GM43427,2.287026443726905,0.006387169458274666,0.9738680719370286,0.9979013979327808,0,cko-high
GM43427,2.287026443726905,0.006387169458274666,0.9738680719370286,0.9979013979327808,0,cko-low
GM8330,1.705293823458863,9.484445380267825e-4,0.9738717249950934,0.9979013979327808,0,cko-high
GM8330,1.705293823458863,9.484445380267825e-4,0.9738717249950934,0.9979013979327808,0,cko-low
GM24402,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM24402,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM18186,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM18186,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM34342,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM34342,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM38383,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM38383,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM43738,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM43738,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
WDR63,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
WDR63,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
4930578G10RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
4930578G10RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
VMN2R-PS18,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
VMN2R-PS18,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
EPHA5,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
EPHA5,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM23641,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM23641,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
OLFR683,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
OLFR683,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM48115,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM48115,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM25661,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM25661,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM8077,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM8077,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM22148,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM22148,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM41162,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM41162,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
AW551984,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
AW551984,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM23567,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM23567,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
A230004M16RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
A230004M16RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
OLFR1370,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
OLFR1370,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
7530414M10RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
7530414M10RIK,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM23144,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM23144,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
GM34967,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
GM34967,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
VMN2R104,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
VMN2R104,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
PXT1,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-high
PXT1,-2.1143336433984574,-0.1629603217040989,0.9738864287900894,0.9979013979327808,0,cko-low
RPL31-PS17,3.0995757447032597,-0.015663206079073788,0.9738913426821832,0.9979013979327808,0,cko-low
RXFP2,0.6359329961847653,-0.02415819511622186,0.97389550048521345,0.9979013979327808,0,cko-high
RXFP2,0.6359329961847653,-0.02415819511622186,0.97389550048521345,0.9979013979327808,0,cko-low
H2-M10.6,0.34875688191167786,-0.0265286528268196,0.9740048836205277,0.9979013979327808,0,cko-high
H2-M10.6,0.34875688191167786,-0.0265286528268196,0.9740048836205277,0.9979013979327808,0,cko-low
"NANOG",-0.41808483133501034,-0.044464620639614316,0.9740053293239305,0.9979013979327808,0,cko-high
"NANOG",-0.41808483133501034,-0.044464620639614316,0.9740053293239305,0.9979013979327808,0,cko-low
RALBP1,10.383804288164175,0.003244101218252027,0.9740078475181857,0.9979013979327808,0,cko-low
KDM4B,9.492530268617507,0.0034553815838780366,0.9740255728640688,0.9979013979327808,0,cko-low
MIR672,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
MIR672,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM1720,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM1720,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM11549,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM11549,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
RPS18-PS2,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
RPS18-PS2,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM30835,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM30835,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
B3GNT4,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
B3GNT4,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM20685,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM20685,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM43872,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM43872,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
VMN2R63,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
VMN2R63,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM48130,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM48130,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
PLDI,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
PLDI,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
HAND2OS1,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
HAND2OS1,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
MIR3108,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
MIR3108,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
4732419C18RIK,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
4732419C18RIK,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM3099,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM3099,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM11114,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM11114,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GSDMA2,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GSDMA2,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM23566,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM23566,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM47860,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM47860,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM16494,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM16494,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM4701,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM4701,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM23350,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM23350,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM9618,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-high
GM9618,-1.985487352787728,-0.1698063754236656,0.9740287526668987,0.9979013979327808,0,cko-low
GM14874,1.0122172484578944,-0.008541218123834016,0.9740305071347932,0.9979013979327808,0,cko-high
GM14874,1.0122172484578944,-0.008541218123834016,0.9740305071347932,0.9979013979327808,0,cko-low
GM22587,0.6491411503648912,-0.011042399947209791,0.9740495238150894,0.9979013979327808,0,cko-high
GM22587,0.6491411503648912,-0.011042399947209791,0.9740495238150894,0.9979013979327808,0,cko-low
LIPO4,0.8011353956040628,-0.015225045719276076,0.9740666395234375,0.9979013979327808,0,cko-high
LIPO4,0.8011353956040628,-0.015225045719276076,0.9740666395234375,0.9979013979327808,0,cko-low
GM4478,1.5210467947249786,-0.0034442644775913855,0.9741292356717244,0.9979013979327808,0,cko-high
GM4478,1.5210467947249786,-0.0034442644775913855,0.9741292356717244,0.9979013979327808,0,cko-low
RAET1E,0.024590997320959623,-0.020410978879075878,0.9741614726882065,0.9979013979327808,0,cko-high
RAET1E,0.024590997320959623,-0.020410978879075878,0.9741614726882065,0.9979013979327808,0,cko-low
